Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_8,EMA_9,EMA_10,EMA_12,EMA_15,EMA_20,EMA_25,EMA_30,RSI_14,MACD,Signal_Line,BB_Mid,BB_Std,BB_Upper,BB_Lower,Minute_Return,Future_Close,Target
2025-09-25 16:00:00+00:00,252.87559509277344,252.9900054931641,252.6999969482422,252.83999633789065,234829,253.21799926757814,253.4380111694336,253.50639572143555,253.10265286379038,253.22791077083906,253.25544548007278,253.2775197269114,253.30797771584764,253.32720736940266,253.31383241604317,253.2703793198718,253.2144703959279,44.64147655917107,-0.17486686312102506,-0.13091823167747726,253.4380111694336,0.4095034365679957,254.2570180425696,252.6190042962976,-0.0001779392606234831,252.6000061035156,0
2025-09-25 16:05:00+00:00,252.80999755859372,252.8500061035156,252.5800018310547,252.6000061035156,165926,252.96600036621095,253.30101165771484,253.43639602661133,252.9351039436988,253.08837640032274,253.12435760476137,253.15433543174854,253.1990590062581,253.23630721116677,253.2458489577072,253.21881214938287,253.17482753835293,36.08113210515567,-0.21923148804972925,-0.17507485986360327,253.30101165771484,0.43979641689105287,254.18060449149695,252.42141882393273,-0.0009491782860744369,252.55499267578125,0
2025-09-25 16:10:00+00:00,252.6000061035156,252.7400054931641,252.52999877929688,252.55499267578125,217971,252.797998046875,253.16551055908204,253.3636459350586,252.8084001877263,252.96984668375796,253.01048461896536,253.04536402157265,253.09997187849243,253.15114289424358,253.18005312133332,253.16774911295198,253.13483819238058,36.599786953070236,-0.236963833846346,-0.20601934685497464,253.16551055908204,0.44005751864878323,254.0456255963796,252.28539552178447,-0.0001782004221959621,252.44000244140625,0
2025-09-25 16:15:00+00:00,252.55499267578125,252.75999450683597,252.3600006103516,252.44000244140625,213801,252.66399841308595,253.05950012207032,253.30264587402343,252.68560093895297,252.85210351879093,252.89638818345355,252.9352982797242,252.99843811894073,253.06225033763891,253.1095721041974,253.11176859975618,253.0900100794145,38.886604580580155,-0.24969734077123462,-0.22785834381310463,253.05950012207032,0.47666443199774344,254.0128289860658,252.10617125807482,-0.00045530770608293025,252.4705047607422,1
2025-09-25 16:20:00+00:00,252.4199981689453,252.5249938964844,252.3000030517578,252.4705047607422,204143,252.5811004638672,252.94555053710937,253.2629707336426,252.61390221288275,252.7673037947801,252.8112114989113,252.85079036718201,252.91721760229478,252.98828214052682,253.04870854767785,253.0624406121397,253.05004199433887,32.73081032656741,-0.23688815429926535,-0.232373249056185,252.94555053710937,0.4665357549149062,253.87862204693917,252.01247902727957,0.00012082997560192155,252.53030395507807,1
2025-09-25 16:25:00+00:00,252.47000122070312,252.6999969482422,252.41000366210935,252.53030395507807,208552,252.5191619873047,252.86858062744142,253.21748123168945,252.58603612694787,252.7146371637352,252.75502999014466,252.79252011043582,252.8576924257999,252.93103486734574,252.99933668171596,253.02150702313497,253.01651050793495,25.681471400882018,-0.20648398348794217,-0.2194286162720636,252.86858062744142,0.4650507695500013,253.79868216654143,251.9384790883414,0.00023685616025748146,252.91000366210935,1
2025-09-25 16:30:00+00:00,252.5399932861328,252.9600067138672,252.5,252.91000366210935,236130,252.58116149902344,252.7735809326172,253.19930114746094,252.69402530533503,252.75805194115168,252.7860247245376,252.81388075619464,252.86574030830906,252.9284059666912,252.99082877508675,253.01292984151763,253.00963909852686,34.75509900253115,-0.11985545085960325,-0.1696420335658334,252.7735809326172,0.3118052863660071,253.3971915053492,252.14997035988517,0.0015035807627223896,252.960205078125,1
2025-09-25 16:35:00+00:00,252.90069580078125,253.1000061035156,252.8842010498047,252.960205078125,208868,252.66220397949218,252.7301010131836,253.16331176757814,252.78275189626504,252.80297486047908,252.8208607952551,252.8404851783638,252.8802733498192,252.93238085562044,252.98791223251897,253.00887409048747,253.00644980688804,40.75539136023781,-0.05773328209875217,-0.11368765783229279,252.7301010131836,0.2368214047891181,253.20374382276182,252.25645820360538,0.0001984951772913135,253.2689971923828,1
2025-09-25 16:40:00+00:00,252.9600067138672,253.3527069091797,252.8000030517578,253.2689971923828,197530,252.8280029296875,252.74600067138672,253.14776153564452,252.94483366163763,252.9065353786799,252.91048807468067,252.91839645363999,252.94007701790588,252.97445789771572,253.01468222869647,253.02888355986406,253.02338834788773,44.53342856863271,0.026437207997645373,-0.04362522491732371,252.74600067138672,0.26839373991166815,253.28278815121007,252.20921319156338,0.001220714199541506,253.10499572753903,0
2025-09-25 16:45:00+00:00,253.2550048828125,253.3600006103516,253.0446929931641,253.10499572753903,170793,252.95490112304688,252.76800079345702,253.14100646972656,252.9982210169381,252.95063767842638,252.94938960525235,252.9523235943489,252.9654491270802,252.99077512644365,253.02328351430052,253.03473834199292,253.0286533401233,46.72035229267353,0.04589742258917795,0.0011360988359271212,252.76800079345702,0.28925861303833583,253.3465180195337,252.18948356738034,-0.0006475386512435621,253.0800018310547,0
2025-09-25 16:50:00+00:00,253.09500122070312,253.2294006347656,252.9976043701172,253.0800018310547,136630,253.0648406982422,252.79200134277343,253.11500625610353,253.02548128831032,252.97938526789932,252.97551205041282,252.9755378192045,252.98307261999935,253.00192846452003,253.02868525875328,253.03822014884383,253.03196614598986,34.00322952132946,0.04994346910581271,0.025539783970869916,252.79200134277343,0.30540245438884217,253.4028062515511,252.18119643399575,-9.874912351093279e-05,253.22999572753903,1
2025-09-25 16:55:00+00:00,253.1154937744141,253.3600006103516,253.0886993408203,253.22999572753903,174638,253.12883911132812,252.8550003051758,253.0780059814453,253.09365276805323,253.03507648115257,253.02640878583807,253.02180289344713,253.02106079039007,253.03043687239742,253.04785768435192,253.0529721164358,253.04474224802533,46.113762470172105,0.0718498746061016,0.04869482928848576,252.8550003051758,0.3256999554585487,253.50640021609289,252.2036003942587,0.0005926738398891462,253.6226043701172,1
2025-09-25 17:00:00+00:00,253.22999572753903,253.64990234375,253.22999572753903,253.6226043701172,235168,253.26131896972657,252.96176147460938,253.0636360168457,253.26996996874124,253.16563823425582,253.1456479026939,253.13103952556895,253.11360595650194,253.1044578096124,253.10259546394863,253.0967899821036,253.08202367525706,61.49031357740851,0.13893044317228487,0.09381263623038531,252.96176147460938,0.38585490921712295,253.7334712930436,252.19005165617514,0.0015504033850735066,253.7534942626953,1
2025-09-25 17:05:00+00:00,253.6100006103516,253.8800048828125,253.57000732421875,253.7534942626953,300490,253.35821838378905,253.09311065673828,253.0763053894043,253.4311447333926,253.29627290724238,253.2672171746942,253.24421311413735,253.2120503113009,253.18558736624777,253.16458582573404,253.14730569599527,253.1253443583176,70.32553422465911,0.1869316192552617,0.1403721277428235,253.09311065673828,0.4112363933911784,253.91558344352063,252.27063786995592,0.0005160813362956596,253.72999572753903,0
2025-09-25 17:10:00+00:00,253.75,253.7899932861328,253.5431060791016,253.72999572753903,218491,253.48321838378905,253.21905975341798,253.08230514526366,253.53076173144143,253.3926557561972,253.35977288526317,253.3325372256649,253.29173422149137,253.25363841140918,253.2184343878107,253.19212800611405,253.16435412407384,71.0404236438256,0.19822450577652262,0.16929831675967305,253.21905975341798,0.3917753159060961,254.00261038523018,252.43550912160578,-9.260378945541436e-05,253.55999755859372,0
2025-09-25 17:15:00+00:00,253.72999572753903,253.875,253.55499267578125,253.55999755859372,176477,253.57921752929687,253.32202911376953,253.09530487060547,253.54050700715888,253.42984282339643,253.3998178199293,253.37389364983378,253.33300550412253,253.29193330480726,253.25096421359956,253.22042566399713,253.1898795069461,73.47186987016863,0.16661335732510452,0.16795583704238878,253.32202911376953,0.3192383694773466,253.96050585272422,252.68355237481484,-0.0006699963418115296,253.1999969482422,0
2025-09-25 17:20:00+00:00,253.55499267578125,253.5699005126953,253.1199951171875,253.1999969482422,247071,253.5732177734375,253.3510284423828,253.0623046875,253.42700365418665,253.37876596225104,253.3598536455919,253.34227606772617,253.31254264937172,253.2804412602366,253.24611018832744,253.2188542243237,253.19053224509426,63.66551793253719,0.08472758646047396,0.12634171175143138,253.3510284423828,0.2894315299813862,253.92989150234558,252.77216538242004,-0.001419784720846362,253.5,1
2025-09-25 17:25:00+00:00,253.1999969482422,253.59019470214844,253.1699981689453,253.5,200016,253.54869689941407,253.4050079345703,253.06755447387695,253.45133576945778,253.4057068595286,253.38788291647353,253.3709531463214,253.34138224177607,253.30788610270704,253.2702901703915,253.24048082245267,253.21049790670108,70.82523922584359,0.08038262313638711,0.10336216744390925,253.4050079345703,0.2569581163638225,253.91892416729794,252.89109170184267,0.001184846190259492,253.5399932861328,1
2025-09-25 17:30:00+00:00,253.4900054931641,253.60499572753903,253.375,253.5399932861328,158589,253.50599670410156,253.4321075439453,253.08905410766602,253.48088827501613,253.43554828766287,253.4183049904054,253.40168771719618,253.3719377870617,253.33689950063527,253.2959761814145,253.26352024273578,253.23175567311606,70.93363598351353,0.07920055781994506,0.09128136263192715,253.4321075439453,0.2553049368349056,253.9427174176151,252.9214976702755,0.00015776444233850384,253.31500244140625,0
2025-09-25 17:35:00+00:00,253.5200958251953,253.54640197753903,253.2749938964844,253.31500244140625,116262,253.422998046875,253.45310821533204,253.11055450439454,253.42559299714617,253.40876032182808,253.39764448060558,253.38592675796164,253.36317850311474,253.33416236823163,253.29778820617562,253.26748041186428,253.23712643236058,64.42637850939278,0.03966623918452683,0.06547380090822699,253.45310821533204,0.23307764075318033,253.9192634968384,252.98695293382568,-0.0008873978491931167,253.3300018310547,1
2025-09-25 17:40:00+00:00,253.30999755859372,253.4900054931641,253.2550048828125,253.3300018310547,135579,253.3769989013672,253.47810821533204,253.13505477905272,253.39372927511567,253.39125843498957,253.38411595069542,253.37575858943308,253.3580743997209,253.33364230108452,253.30085617044983,253.27228975180202,253.24311839356668,58.91729031004034,0.01797068568259874,0.04172224329541287,253.47810821533204,0.1996172691908594,253.87734275371375,253.07887367695034,5.921240157058527e-05,253.52940368652344,1
2025-09-25 17:45:00+00:00,253.33999633789065,253.6999969482422,253.2899932861328,253.52940368652344,145914,253.44288024902343,253.50804901123047,253.18152465820313,253.4389540789183,253.42195737977488,253.41317349786104,253.4036940616313,253.38443275153668,253.35811247426437,253.32262260055208,253.2920677467806,253.26158841246712,61.365035067301186,0.03526001728698702,0.038491130291199945,253.50804901123047,0.17973140256397765,253.86751181635842,253.14858620610252,0.0007871229385683076,253.57620239257807,1
2025-09-25 17:50:00+00:00,253.5200042724609,253.68499755859372,253.47000122070312,253.57620239257807,147200,253.45812072753907,253.50340881347657,253.23258514404296,253.48470351680493,253.4562340492867,253.44577927680447,253.43505921271253,253.41393577323532,253.3853737140536,253.34677305693552,253.3139242579958,253.28188608860333,56.850615544802,0.049644304092396396,0.04406771719179817,253.50340881347657,0.17702386292249653,253.85745653932156,253.14936108763158,0.00018458886967009924,253.2100067138672,0
2025-09-25 17:55:00+00:00,253.57009887695312,253.6300048828125,253.16009521484372,253.2100067138672,177666,253.39212341308593,253.44906005859374,253.271085357666,253.3931379158257,253.40151686363794,253.398624764217,253.3941405765588,253.38256207179407,253.3634528390303,253.33374769092902,253.30593060075518,253.2772487095881,52.148020525114006,-0.0010026607331212745,0.021532528229338446,253.44906005859374,0.1751320837942941,253.79932422618234,253.09879589100515,-0.0014441247848011596,252.88999938964844,0
2025-09-25 18:00:00+00:00,253.2100067138672,253.2250061035156,252.8500061035156,252.88999938964844,221149,253.30712280273437,253.36506042480468,253.29206008911132,253.22542507376664,253.2878463138625,253.2968996893033,253.3024785425751,253.30678319761782,253.30427115785756,253.2914859479499,253.27393589220853,253.25226488249524,46.532017289781955,-0.07705346880845809,-0.027760470289559823,253.36506042480468,0.22088353333226105,253.8068274914692,252.92329335814017,-0.0012638020446813503,253.6199951171875,1
2025-09-25 18:05:00+00:00,252.8699951171875,253.63999938964844,252.8650054931641,253.6199951171875,334026,253.36512145996093,253.37106018066407,253.3465446472168,253.35694842157363,253.36165715904582,253.36151877488015,253.36020882886825,253.3549696467824,253.3437366527738,253.32277253549634,253.30055583259156,253.27598941376573,55.874578811156276,-0.003260407294618517,-0.01551043879208917,253.37106018066407,0.22748310272359998,253.82602638611127,252.91609397521688,0.0028866136632563766,253.8699951171875,1
2025-09-25 18:10:00+00:00,253.625,253.92999267578125,253.5800018310547,253.8699951171875,283760,253.43323974609376,253.43805999755858,253.3945442199707,253.52796398677827,253.47462114974397,253.46321404334165,253.45289724492628,253.43420433453704,253.40951896082552,253.3748889718479,253.34435885448354,253.31431236237358,53.893742825167166,0.07506674185199813,0.02977815152995448,253.43805999755858,0.2667751331449938,253.97161026384856,252.9045097312686,0.000985726696684397,254.25999450683597,1
2025-09-25 18:15:00+00:00,253.85499572753903,254.3600006103516,253.8300018310547,254.25999450683597,384785,253.56999816894532,253.5140594482422,253.45953369140625,253.77197416013087,253.6491485624311,253.6225701360405,253.59964220163712,253.5612489764292,253.5158284040768,253.45918473708485,253.414792366203,253.37532411362923,57.37074440210741,0.17233195849374283,0.10105505501184865,253.5140594482422,0.3733484154062494,254.2607562790547,252.76736261742968,0.0015362169502088907,254.3500061035156,1
2025-09-25 18:20:00+00:00,254.25999450683597,254.36900329589844,254.0800018310547,254.3500061035156,206860,253.797998046875,253.59506072998047,253.5135841369629,253.96465147459247,253.80489468267209,253.76805732953554,253.73607200197864,253.68259622675018,253.62010061650668,253.5440248672211,253.4867318844578,253.43820682265417,58.85123272035001,0.2285794726138306,0.16481726381283962,253.59506072998047,0.45789658265447086,254.51085389528942,252.67926756467153,0.0003540139960052091,254.55999755859372,1
2025-09-25 18:25:00+00:00,254.3600006103516,254.58999633789065,254.3500061035156,254.55999755859372,323005,254.13199768066406,253.7195602416992,253.58633422851562,254.16310016925956,253.97269532176577,253.9264453753472,253.8858766486359,253.8175810470338,253.73758773426755,253.64078417116136,253.56929078246827,253.51058041852124,64.11476864495188,0.2772235206236644,0.221020392218252,253.7195602416992,0.5358993145164427,254.7913588707321,252.64776161266633,0.0008256003539965917,254.5850067138672,1
2025-09-25 18:30:00+00:00,254.5500030517578,254.6999969482422,254.22999572753903,254.5850067138672,269945,254.325,253.84506072998047,253.66158447265624,254.3037356841288,254.1087645200105,254.0581576430512,254.01299120595067,253.9356465342389,253.84351510671752,253.73071012760954,253.64742277719128,253.57989824402745,71.59086584205596,0.29074447817814075,0.25588243519819637,253.84506072998047,0.5796963566278501,255.00445344323617,252.68566801672478,9.824463982299747e-05,255.0727996826172,1
2025-09-25 18:35:00+00:00,254.5836944580078,255.1300048828125,254.5800018310547,255.0727996826172,669537,254.56556091308593,253.99940032958983,253.75372467041015,254.5600903502916,254.32299455614532,254.26108605096442,254.20568365625365,254.11059317245096,253.997175678705,253.8585281804674,253.75706715453174,253.67621446587196,73.16219265011965,0.354406694037948,0.30514456461807216,253.99940032958983,0.6826360051423165,255.36467233987446,252.6341283193052,0.001916031800326179,255.75140380859372,1
2025-09-25 18:40:00+00:00,255.07000732421875,256.1000061035156,255.07000732421875,255.75140380859372,1119152,254.8638427734375,254.2169204711914,253.86016464233398,254.95719483639232,254.6404188344672,254.55914960249032,254.48672368395182,254.3630255780114,254.2164541949411,254.03880204981277,253.91047766638266,253.8100976492734,77.41102061968823,0.47047115244049564,0.3878078585292839,254.2169204711914,0.857074923224124,255.93107031763964,252.50277062474316,0.002660433126624673,255.41000366210935,0
2025-09-25 18:45:00+00:00,255.7700042724609,255.92999267578125,255.19500732421875,255.41000366210935,656849,255.07584228515626,254.43692016601562,253.9429901123047,255.10813111163134,254.81143768505433,254.72932041441413,254.65459277088954,254.52409912941107,254.36564787833714,254.1693926795553,254.02582581990012,253.91331739203702,75.23971645807956,0.453538340741801,0.42067309963554245,254.43692016601562,0.8522369483183779,256.14139406265235,252.73244626937887,-0.0013348906062696786,255.0,0
2025-09-25 18:50:00+00:00,255.41000366210935,255.4600067138672,254.97999572753903,255.0,286803,255.1638427734375,254.64792022705078,254.00649032592773,255.07208740775425,254.8533404217089,254.7834563315313,254.71739408527324,254.5973146479632,254.444941893545,254.24849813864526,254.10076229529244,253.98342594738946,68.37096097356343,0.3546933224810118,0.38768321105827713,254.64792022705078,0.6679699842080367,255.98386019546686,253.3119802586347,-0.0016052764427024746,256.0,1
2025-09-25 18:55:00+00:00,255.02999877929688,256.0899963378906,255.0200958251953,256.0,513654,255.44684143066405,254.88592071533202,254.12849044799805,255.38139160516954,255.10815366132914,255.02676506522505,254.95059516067812,254.8131123944304,254.63932415685187,254.41530783972667,254.24685750334686,254.1135274991708,73.10778294414405,0.4307964444914205,0.4092398277748488,254.88592071533202,0.6848116087197161,256.25554393277145,253.5162974978926,0.0039215686274509665,256.2275085449219,1
2025-09-25 19:00:00+00:00,255.9900054931641,256.3500061035156,255.8699951171875,256.2275085449219,609486,255.677783203125,255.12167205810547,254.27986602783204,255.66343058508699,255.35689919101642,255.2669137611644,255.18276123054062,255.0307118021983,254.83784720536062,254.5878983830786,254.39921527577573,254.24991337309024,73.98712263864525,0.4806693545463645,0.44495459116060665,255.12167205810547,0.7017967877985166,256.52526563370253,253.71807848250845,0.0008887052536010742,256.3599853515625,1
2025-09-25 19:05:00+00:00,256.2300109863281,256.3999938964844,255.9600067138672,256.3599853515625,532957,255.79949951171875,255.33167114257813,254.42286529541016,255.8956155072455,255.57980722669333,255.48552807924403,255.3968019798173,255.23521542517742,255.02811447363587,254.75666857055324,254.55004374314396,254.3860470491207,79.75719940380984,0.4988135274282115,0.4718840592944091,255.33167114257813,0.7289721864741243,256.7896155155264,253.87372676962988,0.0005170280404040994,256.2825927734375,0
2025-09-25 19:10:00+00:00,256.3699951171875,256.3800048828125,256.06500244140625,256.2825927734375,377905,255.97401733398436,255.52492980957032,254.55999526977538,256.0246079293095,255.7359817926365,255.64494101808276,255.55785485138458,255.39635040183282,255.18492426111106,254.90199468511366,254.68331674547423,254.50840483778632,83.58879532524232,0.4667530779249489,0.469318568609679,255.52492980957032,0.6951978625876776,256.9153255347457,254.13453408439497,-0.0003018902424216652,256.7701110839844,1
2025-09-25 19:15:00+00:00,256.2850036621094,256.8599853515625,256.2099914550781,256.7701110839844,710633,256.3280395507812,255.74594116210938,254.7327507019043,256.27310898086785,255.96578830182492,255.8699750312631,255.77826507549364,255.6076981990869,255.38307261397023,255.07991053262515,254.84383938689808,254.6543213697991,82.76109407829212,0.49484390537421064,0.48208123699194483,255.74594116210938,0.7055827056792832,257.15710657346796,254.33477575075082,0.0019022685281548934,256.8450012207031,1
2025-09-25 19:20:00+00:00,256.7799987792969,257.1499938964844,256.6836853027344,256.8450012207031,813391,256.4970397949219,255.97194061279296,254.90850067138672,256.4637397274796,256.1611689504645,256.06498026915114,255.97221710189535,255.79805251010478,255.56581368981185,255.2480144076802,254.9977749125754,254.7956555537284,82.10947226961653,0.49152262558425264,0.48680193128809873,255.97194061279296,0.6523486877064392,257.27663798820583,254.6672432373801,0.00029166220477372384,256.9599914550781,1
2025-09-25 19:25:00+00:00,256.8450012207031,257.1700134277344,256.8450012207031,256.9599914550781,547427,256.64353637695314,256.16065979003906,255.08003005981445,256.62915697001245,256.33868506260086,256.2439825063366,256.1518124388376,255.976812347793,255.74008591047013,255.41105984076572,255.1487146466141,254.93529012800906,80.98039421666186,0.4773445311748219,0.4820732312314603,256.16065979003906,0.6361053432315078,257.4328704765021,254.88844910357605,0.00044770283177975045,256.44000244140625,0
2025-09-25 19:30:00+00:00,256.95001220703125,257.1099853515625,256.44000244140625,256.44000244140625,490500,256.6595397949219,256.2295196533203,255.22322006225585,256.56610546047705,256.36120003566873,256.2831864933505,256.2042106211228,256.048072362195,255.82757547683715,255.50905437416006,255.24804447698273,255.03236834177665,71.82733189273304,0.3618948393542496,0.42198403529285494,256.2295196533203,0.6240366014908141,257.47759285630195,254.9814464503387,-0.002023618582516873,256.1099853515625,0
2025-09-25 19:35:00+00:00,256.44000244140625,256.489990234375,255.9900054931641,256.1099853515625,12240036,256.62501831054686,256.2995178222656,255.36821899414062,256.41406542417224,256.3053745503118,256.2485462649929,256.18707875393,256.0575974374823,255.86287671117782,255.56628589581743,255.31434762118118,255.10189201982735,65.79173196030185,0.2269866702422405,0.32448535276754775,256.2995178222656,0.5576219022570499,257.4147616267797,255.1842740177515,-0.0012869173557239488,256.1000061035156,0
2025-09-25 19:40:00+00:00,256.1099853515625,256.33990478515625,255.9600982666016,256.1000061035156,0,256.4909973144531,256.4095184326172,255.528719329834,256.30937898395337,256.2597371176904,256.21883823269746,256.17124736294556,256.0641218476413,255.89251788522006,255.61711639178867,255.37478288905308,255.1662864768395,65.4826767798055,0.1381316210078012,0.23130848688767447,256.4095184326172,0.33805599234545247,257.0856304173081,255.73340644792628,-3.896469726927254e-05,255.72999572753903,0
2025-09-25 19:45:00+00:00,256.1017150878906,256.19989013671875,255.7100067138672,255.72999572753903,403631,256.2679962158203,256.382518005371,255.63421936035155,256.1162512318153,256.1420168087679,256.1210697316658,256.09101979287163,256.012717829164,255.87220261550993,255.62786680471726,255.402106953552,255.20265481559434,56.88195065831497,0.02523143894364921,0.12826996291566184,256.382518005371,0.38228729961100744,257.147092604593,255.617943406149,-0.0014447886261550469,256.0400085449219,1
2025-09-25 19:50:00+00:00,255.72999572753903,256.20001220703125,255.4199981689453,256.0400085449219,797514,256.08399963378906,256.36376800537107,255.7427200317383,256.09083700285083,256.119348305691,256.104857494317,256.08174502051713,256.01691640081907,255.89317835668643,255.66711839902246,255.4511763067343,255.2566776368413,53.27499272762564,0.009091982333700344,0.06868097262468109,256.36376800537107,0.39511761788434535,257.1540032411398,255.5735327696024,0.0012122661500888476,256.94000244140625,1
2025-09-25 19:55:00+00:00,256.0299987792969,256.9800109863281,256.0,256.94000244140625,1937830,256.1839996337891,256.4217697143555,255.8767204284668,256.373892149036,256.3017158914055,256.2718864837349,256.23779182431514,256.1589296378325,256.0240313672764,255.78834545067804,255.56570139401677,255.36527923713584,65.40851702051825,0.1361003247208714,0.10239064867277625,256.4217697143555,0.4350544310792321,257.29187857651397,255.55166085219702,0.003515051813968606,254.5800018310547,0
2025-09-26 13:30:00+00:00,254.1300048828125,255.05990600585935,253.77999877929688,254.5800018310547,2418796,255.8780029296875,256.2515106201172,255.88822021484376,255.77592870970892,255.91911276688307,255.93350955319886,255.93637546190416,255.916017667559,255.84352767524868,255.673265105952,255.489878350712,255.314616178679,46.96304011545415,-0.16044675219524152,-0.02902805176123263,256.2515106201172,0.729254440079592,257.71001950027636,254.79300173995802,-0.009185026029139842,255.2700958251953,1
