Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_8,EMA_9,EMA_10,EMA_12,EMA_15,EMA_20,EMA_25,EMA_30,RSI_14,MACD,Signal_Line,BB_Mid,BB_Std,BB_Upper,BB_Lower,Minute_Return,Volume_EMA_10,Volume_Ratio,Volume_SMA_20,Volume_Trend,ATR_14,ATR_Pct,ROC_5,ROC_10,Momentum,Higher_High,Lower_Low,Higher_Close,BB_Position,BB_Width,RSI_Overbought,RSI_Oversold,MACD_Histogram,EMA_8_20_Cross,EMA_10_20_Cross,Price_vs_EMA_8,Price_vs_EMA_20,Future_Close,Target,Profit_Pct
2025-09-25 15:55:00+00:00,428.9500122070313,429.489990234375,428.7000122070313,429.4122924804688,480532,428.8564819335937,428.07384033203124,428.4787200927734,428.8338587419594,428.5710732543896,428.51687172316053,428.47322902765734,428.40656353094954,428.332775767097,428.2320132297649,428.13893951502826,428.0513552093962,52.217553759574784,0.3606297143020356,0.26868748413724286,428.07384033203124,0.9350821167786443,429.9440045655885,426.203676098474,0.0011244254608515636,664132.1504197797,0.7235487691663006,751339.3,0,1.416697910853807,0.003299155463553115,0.004649481766991537,0.006792909352603793,1.9873046875,1,0,1,0.8578434782413956,0.00873757776044753,0,0,0.09194223016479275,1,1,0.0019628464881946807,0.0027561677180604287,429.1499938964844,0,-0.0006108315681167001
2025-09-25 16:00:00+00:00,429.4400024414063,430.1700134277344,428.8200073242188,429.1499938964844,617278,429.0844787597656,428.2063385009766,428.4161651611328,428.9392371268011,428.6997222859662,428.6434961578253,428.59627718562587,428.5209374333395,428.43492803327047,428.3194399599286,428.21671292898645,428.1222351246922,56.91262453263772,0.34295994117525197,0.3058237126562474,428.2063385009766,0.9882667485624811,430.1828719981016,426.2298050038516,-0.0006108315681166987,655613.2139798197,0.9415276977913388,729665.85,0,1.4073137555803652,0.0032793050811969126,0.0026634520334785083,0.003097017826559245,1.139984130859375,1,0,0,0.7387147490493848,0.0092316872470606,0,0,0.037136228519004555,1,1,0.0010503193426793136,0.0019390993241713748,428.8800048828125,0,-0.0006291250553693338
2025-09-25 16:05:00+00:00,429.1799926757813,429.5,428.5799865722656,428.8800048828125,523806,429.10247802734375,428.3538391113281,428.4021697998047,428.91949304547165,428.73978508526534,428.6907979028228,428.6478640396598,428.57617857941227,428.49056263946323,428.3728270954414,428.2677353869731,428.1711234961839,49.27755647994356,0.2716290058118602,0.2887263592340538,428.3538391113281,0.9651803078965393,430.2841997271212,426.42347849553505,-0.0006291250553693839,631648.2659834889,0.829268484073844,697535.25,0,1.3508867536272402,0.003149801199047173,0.00020988440984437418,0.003451073589986864,0.089996337890625,0,1,0,0.6362869111552554,0.00901292548140962,0,0,-0.017097353422193595,1,1,0.00032705105153531467,0.001183963489958061,429.0902099609375,0,0.0004901256195947783
2025-09-25 16:10:00+00:00,428.8599853515625,429.4299926757813,428.4299926757813,429.0902099609375,376903,429.0924987792969,428.56676025390624,428.34418029785155,428.97639868396027,428.8176572798592,428.77068031444577,428.72829057080116,428.6552603304162,428.5655185546475,428.44114927310767,428.3310026618934,428.23041939713573,58.57878270407705,0.24810811315910541,0.26841723619657964,428.56676025390624,0.8519937577181692,430.27074776934256,426.8627727384699,0.0004901256195948278,585330.9448955818,0.6439143586834221,668536.0,0,1.302313668387285,0.0030350579858390192,-0.00011627027983018845,0.004986899115109633,-0.049896240234375,0,1,1,0.6535955229393879,0.007952028358087266,0,0,-0.02030912303747423,1,1,0.0006355910873801388,0.0015149354559687504,429.2300109863281,0,0.0003258080052755151
2025-09-25 16:15:00+00:00,429.0999145507813,429.4700012207031,428.760009765625,429.2300109863281,305882,429.1525024414062,428.80576171875,428.31993103027344,429.06093611808296,428.9092914368523,428.8625464488223,428.8195124645333,428.74368350824875,428.6485801086076,428.516278960081,428.4001571483884,428.29490917708364,72.0021961389499,0.24142365354964568,0.25492044487311266,428.80576171875,0.6164424077943556,430.0386465343387,427.5728769031613,0.00032580800527548526,534522.0458236578,0.5722532913093586,646018.2,0,1.2058846609933076,0.00280941367129084,0.0006994575237679879,0.005599322155708908,0.30001831054681816,1,0,1,0.6720555165470052,0.005750318328965659,1,0,-0.013496791323466983,1,1,0.0007477561243810088,0.001665589059951651,428.8298950195313,0,-0.0009321714618169201
2025-09-25 16:20:00+00:00,429.2099914550781,429.7699890136719,428.25,428.8298950195313,550835,429.03602294921876,428.9462524414063,428.30592651367186,428.9839224185658,428.8916477885587,428.8560161629641,428.82140020180566,428.75694681767686,428.67124447247306,428.54614715621915,428.4332139077071,428.32942439272546,59.55221109551051,0.16252221676012368,0.20872133081661817,428.9462524414063,0.3824890019784078,429.71123044536307,428.1812744374495,-0.0009321714618168997,537488.0374920836,1.024832110813467,644713.35,0,1.197668892996656,0.002792876399025556,-0.001356266392779082,0.0032869094383480846,-0.5823974609375,1,1,0,0.42394721072167124,0.0035667778869861743,0,0,-0.04619911405649449,1,1,-0.00014398221402961694,0.0006621174060135053,428.6600036621094,0,-0.00039617423923813435
2025-09-25 16:25:00+00:00,428.7999877929688,429.1199035644531,428.3200988769531,428.6600036621094,325920,428.9380249023437,429.01125183105466,428.29042663574216,428.875949499747,428.8401713160144,428.81681366279315,428.7920553764063,428.7420324860511,428.6698393711776,428.5569906329706,428.4506592734304,428.3507520875244,62.525432195026866,0.08389412334065582,0.14630772707863698,429.01125183105466,0.2308966432694719,429.4730451175936,428.54945854451574,-0.0003961742392381007,499021.121584432,0.653118647493673,618530.8,0,1.1262337820870616,0.002627335819683363,-0.0011417691747496184,0.00151864181129846,-0.489990234375,0,0,0,0.1196911267616642,0.002152825990311208,0,0,-0.06241360373798116,1,1,-0.0004201277444510904,0.0002403718324291401,429.1784973144531,0,0.0012095685343026588
2025-09-25 16:30:00+00:00,428.7099914550781,429.3699951171875,428.7099914550781,429.1784973144531,380524,428.9977233886719,429.0501007080078,428.35510101318357,428.9767987713157,428.915354871223,428.8891503931252,428.8623175469603,428.80918092118986,428.73342161408704,428.6161817454928,428.5066468150476,428.40415500539086,71.80723036199828,0.11448122435541563,0.1303944757170263,429.0501007080078,0.2220484047607278,429.49419751752924,428.60600389848634,0.001209568534302763,477476.19038726256,0.7969486388240042,597974.65,0,1.0962982177734415,0.0025544108678170778,0.0006959812260824982,0.0009060117115358146,0.298492431640625,1,0,1,0.644559253402081,0.0020701396353881136,1,0,-0.015913251361610675,1,1,0.0006135066983301566,0.001311932663555479,428.9400024414063,0,-0.0005557008902803355
2025-09-25 16:35:00+00:00,429.17181396484375,429.5,428.6900024414063,428.9400024414063,385656,428.9676818847656,429.03009033203125,428.3521011352539,428.96453332801264,428.9208321090415,428.89932080278146,428.8764420732232,428.8293073089154,428.75924421750193,428.6470218117703,428.53998186322906,428.4387258077145,70.1853296803232,0.0880912547894468,0.10924286525323655,429.03009033203125,0.2220525299595208,429.4741953919503,428.5859852721122,-0.0005557008902803418,460781.6103168512,0.8369604848917649,580915.3,0,1.071169172014505,0.002497247087978995,-0.0003500604675759078,-0.0004662900457776953,-0.15020751953119316,1,1,0,0.39857367236328134,0.0020702746493856733,1,0,-0.021151610463789758,1,1,4.4694337345533584e-05,0.0006835009103706662,427.9299926757813,0,-0.0023546644283030434
2025-09-25 16:40:00+00:00,428.875,428.9198913574219,427.5,427.9299926757813,598997,428.7076782226562,428.9300903320312,428.3571014404297,428.6196864439355,428.70064556831704,428.70545517738145,428.7043603645974,428.69095121151014,428.65558777478685,428.57873332262847,428.49305961804083,428.4059043153317,54.487471526195996,-0.08467392066188495,0.012284472295675801,428.9300903320312,0.4141874571646792,429.7584652463606,428.1017154177019,-0.0023546644283030105,485911.68116833275,1.232728133968221,581063.3,1,1.088311331612719,0.0025431994724363057,-0.003028721844401061,-0.0023313827829145595,-1.3000183105468182,0,1,0,-0.10365037554257837,0.003862517146736461,0,0,-0.09695839295756076,1,1,-0.001797648080315116,-0.001513702375798464,428.1700134277344,0,0.0005608878930225358
2025-09-25 16:45:00+00:00,427.9400024414063,428.5199890136719,427.7799987792969,428.1700134277344,375678,428.57570190429686,428.8058624267578,428.43985137939455,428.46979543853513,428.5827273148542,428.5983668274521,428.60720637607676,428.6108069370831,428.5948909814053,428.5398076183528,428.4682099110942,428.39068554839,51.51466127401419,-0.13741093754163103,-0.06256323262297761,428.8058624267578,0.4390435957921002,429.683949618342,427.9277752351736,0.0005608878930225547,465869.1936831813,0.806402322999454,551922.1,0,1.0383191789899473,0.0024250161067507652,-0.0015387956843980755,-0.0028929750603050586,-0.6598815917969318,0,0,1,0.1379351588785441,0.004095499938432776,0,0,-0.07484770491865342,1,1,-0.0009629736823636034,-0.0008629167793620223,428.8800048828125,1,0.001658199857094747
2025-09-25 16:50:00+00:00,428.2698974609375,429.1000061035156,428.2184143066406,428.8800048828125,333852,428.6197021484375,428.77886352539065,428.4926010131836,428.60653191996096,428.64878899662267,428.6546944385242,428.6568061045741,428.6522220056569,428.6305302190812,428.57220735782516,428.4998864473803,428.4222545377076,50.86338644228575,-0.05027418461315847,-0.05641870861806804,428.77886352539065,0.4235583050036191,429.62598013539787,427.9317469153834,0.0016581998570948109,441866.0675589665,0.7555502096920982,529574.75,0,1.0040326799665098,0.0023410573319706347,0.0005132301096990588,-0.0006291250553693839,0.220001220703125,1,0,1,0.5596974231333927,0.003951298359449365,0,0,0.006144524004909571,1,1,0.000539406367462411,0.0007181929198930734,428.864990234375,0,-3.5008972828198444e-05
2025-09-25 16:55:00+00:00,428.9200134277344,429.4500122070313,428.7601013183594,428.864990234375,343930,428.5570007324219,428.77736206054686,428.5656005859375,428.6926846914323,428.6968337161232,428.69675359769434,428.6946577645379,428.6849555793058,428.6598377209929,428.6000914413061,428.5279713540722,428.450818131041,47.1793042596729,-0.001973073105602907,-0.029195890861835473,428.77736206054686,0.4231863828268192,429.6237348262005,427.9309892948932,-3.5008972828154405e-05,424059.5098209726,0.8110418279387218,503221.0,0,0.9711696079799067,0.002264511279993179,-0.0007304817972938471,-3.5008972828154405e-05,-0.313507080078125,1,0,0,0.5517668912470624,0.003947842589386238,0,0,0.027222817756232566,1,1,0.00039225043206910285,0.0006180558482338927,428.3599853515625,0,-0.0011775381397686822
2025-09-25 17:00:00+00:00,428.8299865722656,429.3699035644531,428.2200012207031,428.3599853515625,381056,428.4409973144531,428.7043395996094,428.6355499267578,428.5817849114758,428.6219785239986,428.629399948468,428.63380823490604,428.63496015965296,428.6223561748141,428.57722419466387,428.5150493538792,428.4449579517198,44.48909502903211,-0.05202332343026228,-0.04060960714604887,428.7043395996094,0.4261959828139364,429.55673156523727,427.8519476339815,-0.0011775381397687301,416240.68985352304,0.9154703259167077,491466.05,0,0.9685407366071388,0.002261043911027872,-0.0013522103010735753,-0.00170179741327936,-0.5800170898438068,0,1,0,0.298007101232327,0.003976595928205296,0,0,-0.011413716284213407,1,1,-0.0006112453060347483,-0.0005068837792525767,429.0899963378906,1,0.001704199764898657
2025-09-25 17:05:00+00:00,428.3915100097656,429.1499938964844,428.2106018066406,429.0899963378906,340909,428.672998046875,428.6903381347656,428.7480499267578,428.75118872028077,428.7259824826413,428.7215192263526,428.71675152635777,428.70496572553566,428.68081119519866,428.62605963687594,428.559276044957,428.48657333147275,47.02642737680214,0.03443719392299727,-0.0030862066115258033,428.6903381347656,0.40895903689053126,429.5082562085467,427.87242006098455,0.0017041997648985507,402544.01897106424,0.8468862632002124,471514.05,0,0.9792131696428571,0.002282069444638759,0.002710732320621023,-0.0003261995779739735,1.1600036621093182,0,1,1,0.7443143243414708,0.00381589227011665,0,0,0.03752340053452307,1,1,0.0008490594695040435,0.0010823809952379634,428.9500122070313,0,-0.00032623489723374125
2025-09-25 17:10:00+00:00,429.0799865722656,429.6799926757813,428.7000122070313,428.9500122070313,430332,428.82899780273436,428.7023498535156,428.8243011474609,428.8174632158643,428.77576686583905,428.76721782248836,428.7591625592075,428.7426651842273,428.71446132167773,428.65691226260503,428.5893326728089,428.5164726137669,48.11232161684181,0.0583006566567974,0.0276072250226358,428.7023498535156,0.41522940520714574,429.5328086639299,427.8718910431013,-0.0003262348972337126,407596.3791581435,1.0557797419319943,464190.5,0,0.9527827671596023,0.002221197668831735,0.0018217034234897511,0.00028010450972537626,0.7799987792969318,1,0,0,0.6491117623233686,0.0038742909186202275,0,0,0.030693431634161602,1,1,0.0004063787057415053,0.0006837634855324906,428.80999755859375,0,-0.0003264125060100925
2025-09-25 17:15:00+00:00,428.9299926757813,429.2799987792969,427.8500061035156,428.80999755859375,490776,428.81499633789065,428.71734924316405,428.8643005371094,428.8149746634408,428.7833736864512,428.7757737697094,428.7684052863686,428.7530240110529,428.7264033512922,428.67149181460394,428.6063068947924,428.53540970698157,49.32256044981512,0.046569377072216867,0.03708830104742633,428.71734924316405,0.41623766476508484,429.5498245726942,427.8848739136339,-0.00032641250601006533,422719.9465839355,1.160995604692979,460303.9,1,0.9892098563058076,0.0023068721856715556,-0.00016323289363395777,0.0003499134400293258,-0.07000732421875,0,1,0,0.5556462829246779,0.0038835625896631648,0,0,0.009481076024790536,1,1,6.20916616090419e-05,0.00032310463054938316,426.3529968261719,0,-0.005729812146196857
2025-09-25 17:20:00+00:00,428.8349914550781,428.909912109375,425.8999938964844,426.3529968261719,849114,428.31259765625,428.43479919433594,428.74244995117186,427.9943153843512,428.2432899397225,428.29121838100195,428.3292401117873,428.3837890595327,428.4297275356522,428.4506827680866,428.4329753510524,428.39460887596164,31.539864244639276,-0.334924727436146,-0.14891821319435983,428.43479919433594,0.8258627575839387,430.0865247095038,426.78307367916807,-0.005729812146196833,500246.1381141291,1.6973924140645302,457151.55,1,1.1327754429408523,0.0026568956976340792,-0.005857305831446724,-0.006583508973449392,-2.511993408203125,0,1,0,-0.13019017053583648,0.007710510529368338,0,0,-0.18600651424178616,0,0,-0.004414063589453311,-0.0048959799255359725,426.9371032714844,0,0.001370006660351084
2025-09-25 17:25:00+00:00,426.260986328125,427.1799926757813,426.260986328125,426.9371032714844,432362,428.02802124023435,428.23450927734376,428.6322998046875,427.64191134672893,427.95302623566954,428.0203953590985,428.0761243226413,428.1612220152176,428.24314950263124,428.3065323398388,428.3179082680087,428.3005762563179,35.41064715568376,-0.4342129759123736,-0.2915655945533667,428.23450927734376,0.9264715560343013,430.08745238941236,426.38156616527516,0.0013700066603510308,487903.56754792377,0.8861628173225681,451802.65,0,1.1477050781250082,0.0026882298805386232,-0.0033216970042388994,-0.004669415672406418,-1.422882080078125,0,0,1,0.14990668158965242,0.008653871053948867,0,0,-0.1426473813590069,0,0,-0.0023739123265965794,-0.0031973107224706923,426.3450012207031,0,-0.0013868601399226227
2025-09-25 17:30:00+00:00,426.9100036621094,427.6000061035156,426.1000061035156,426.3450012207031,541124,427.47902221679686,428.0760101318359,428.50305023193357,427.2096079713871,427.5956873434548,427.6853165314194,427.76137466774344,427.88180343144614,428.0058809673902,428.11971985230207,428.16614618744677,428.17441012498796,34.566146170963236,-0.551766696356367,-0.42166614545486686,428.0760101318359,1.1030984866618578,430.2822071051596,425.8698131585122,-0.0013868601399226188,497580.0098119376,1.0875115344857202,453273.3,1,1.14627729143416,0.002688614357274414,-0.006397247991365318,-0.0037038568976375252,-2.7449951171875,1,1,0,0.10769393393623983,0.010307501103106664,0,0,-0.13010055090150013,0,0,-0.0029249268871767353,-0.004145379316353864,426.1429138183594,0,-0.0004739996992227822
2025-09-25 17:35:00+00:00,426.4200134277344,426.5867004394531,424.8599853515625,426.1429138183594,909431,426.9176025390625,427.87330017089846,428.33958129882814,426.8540432537112,427.2728487823225,427.37683598880744,427.4671090587645,427.6142819525097,427.7730100737614,427.9314526109742,428.01051292828623,428.043345847141,34.42845168062445,-0.6130658050532816,-0.5173659752540742,427.87330017089846,1.2591243825410805,430.3915489359806,425.3550514058163,-0.0004739996992227935,572462.0080279489,1.5886311881776431,474718.25,1,1.2124851771763474,0.0028452548144286666,-0.006544115418551599,-0.0047343334325236075,-2.807098388671932,0,1,0,0.15643061628134308,0.011771002135802002,0,0,-0.09569982979920733,0,0,-0.0026445278870008224,-0.004179498332506884,424.6050109863281,0,-0.0036088898399159373
2025-09-25 17:40:00+00:00,426.1300048828125,426.2149963378906,424.010009765625,424.6050109863281,768582,426.07660522460935,427.44580078125,428.1123321533203,426.1043658312502,426.67999593876823,426.82247098831164,426.9467275910488,427.15131718848176,427.37701018783224,427.61464864672223,427.74855124044336,427.82151779160466,24.87577369017491,-0.842361759798564,-0.6798638675263191,427.44580078125,1.5673491574373493,430.5804990961247,424.3111024663753,-0.0036088898399159186,608120.1883865036,1.2638652928777814,482283.45,1,1.3192705426897402,0.003107053634683128,-0.009806176619496898,-0.009967808822545776,-4.204986572265625,0,1,0,0.046879873345095815,0.014667114797456686,0,1,-0.16249789227224487,0,0,-0.004863094056881636,-0.007038200561928235,422.4599914550781,0,-0.005051799851036302
2025-09-25 17:45:00+00:00,424.5600891113281,424.743408203125,422.3504943847656,422.4599914550781,1089586,425.2980041503906,426.8053009033203,427.7913314819336,424.8895743725262,425.7422171646149,425.949975081665,426.13095738450863,426.4295747679581,426.762382846238,427.12372891418465,427.34173894926147,427.4756128666675,20.567533176793702,-1.241383011982407,-0.960623439754363,426.8053009033203,2.1304940853310943,431.0662890739825,422.5443127326581,-0.0050517998510363205,695659.4268616848,1.5662635449582403,510572.45,1,1.4323359898158603,0.0033904654139732104,-0.009130944077029635,-0.01493476717648723,-3.89300537109375,0,1,0,-0.00989456837272612,0.019966894326963313,0,1,-0.28075957222804393,0,0,-0.007709420342187195,-0.010918937870678547,422.8900146484375,0,0.0010179027648943677
2025-09-25 17:50:00+00:00,422.4599914550781,423.919189453125,422.3399963378906,422.8900146484375,963073,424.48858642578125,426.2583038330078,427.48132171630857,424.22305446449667,425.10839438324217,425.3379829950195,425.5416950688593,425.8850270572626,426.27833682151294,426.7205180317326,426.99929861842884,427.1797678203301,25.835055046032238,-1.3186406043626562,-1.1396320220585097,426.2583038330078,2.3751353225410554,431.00857447808994,421.50803318792566,0.0010179027648944405,744280.0765231967,1.2939658475057734,539880.95,1,1.4422781808035796,0.0034105278697644193,-0.009479355605393147,-0.012769565062515587,-4.047088623046875,0,1,1,0.14546344448211346,0.022288225718380933,0,1,-0.1790085823041465,0,0,-0.005218386096616961,-0.008976609329599263,421.8999938964844,0,-0.002341083302182394
2025-09-25 17:55:00+00:00,422.9249877929688,423.25,421.2000122070313,421.8999938964844,1160295,423.5995849609375,425.5393035888672,427.1148208618164,423.44870094182596,424.395416497296,424.6503851753125,424.879567582973,425.27194503252747,425.7310439558844,426.2614204950423,426.6070444090485,426.83913724459813,21.954462311283407,-1.43086664114702,-1.2852493316027647,425.5393035888672,2.5072822770944123,430.55386814305604,420.52473903467836,-0.002341083302182412,819919.1535189791,1.415133425070234,582601.6,1,1.5358494349888434,0.003640316324265397,-0.010425845996767658,-0.016756397265771716,-4.44500732421875,0,1,0,0.1371260502227672,0.023568044182511683,0,1,-0.14561730954425522,0,0,-0.005879947105478576,-0.010231811721297036,419.2799987792969,0,-0.006209990886679963
2025-09-25 18:00:00+00:00,421.8800048828125,422.2297058105469,419.1300048828125,419.2799987792969,1555067,422.227001953125,424.5723022460937,426.6373260498047,422.0591335543163,423.2586570044073,423.5763078961094,423.86146416412276,424.3501071474151,424.924663308811,425.5965231887808,426.0434255144523,426.35145089199807,13.325965253440955,-1.8023306098064609,-1.5437899707046128,424.5723022460937,2.8823837975058657,430.33706984110546,418.807534651082,-0.00620999088667995,953582.3983337102,1.630763112571419,632813.2,1,1.690828595842638,0.004032695575189282,-0.016104726411073855,-0.02254345064120722,-6.8629150390625,0,1,0,0.04097859284246821,0.027155646114994644,0,1,-0.2585406391018481,0,0,-0.009400063434660053,-0.014841578972867015,421.9796142578125,1,0.006438693680536536
