Date,Open,High,Low,Close,Volume
2025-09-25 19:20:00+00:00,256.7799987792969,257.1499938964844,256.6836853027344,256.8450012207031,813391
2025-09-25 19:25:00+00:00,256.8450012207031,257.1700134277344,256.8450012207031,256.9599914550781,547427
2025-09-25 19:30:00+00:00,256.95001220703125,257.1099853515625,256.44000244140625,256.44000244140625,490500
2025-09-25 19:35:00+00:00,256.44000244140625,256.489990234375,255.99000549316406,256.1099853515625,12240036
2025-09-25 19:40:00+00:00,256.1099853515625,256.33990478515625,255.96009826660156,256.1000061035156,0
2025-09-25 19:45:00+00:00,256.1017150878906,256.19989013671875,255.7100067138672,255.72999572753906,403631
2025-09-25 19:50:00+00:00,255.72999572753906,256.20001220703125,255.4199981689453,256.0400085449219,797514
2025-09-25 19:55:00+00:00,256.0299987792969,256.9800109863281,256.0,256.94000244140625,1937830
2025-09-26 13:30:00+00:00,254.1300048828125,255.05990600585938,253.77999877929688,254.5800018310547,2418796
2025-09-26 13:35:00+00:00,254.5500030517578,255.28500366210938,253.97999572753906,255.2700958251953,1011057
2025-09-26 13:40:00+00:00,255.27000427246094,256.0400085449219,255.0800018310547,255.72000122070312,790100
2025-09-26 13:45:00+00:00,255.73500061035156,256.2040100097656,255.60000610351562,255.74000549316406,587222
2025-09-26 13:50:00+00:00,255.74000549316406,256.0799865722656,255.60000610351562,256.0799865722656,439930
2025-09-26 13:55:00+00:00,256.0704040527344,256.3399963378906,255.91000366210938,256.2886047363281,387687
2025-09-26 14:00:00+00:00,256.2650146484375,256.6000061035156,256.0,256.0899963378906,498480
2025-09-26 14:05:00+00:00,256.1000061035156,256.25,255.1699981689453,255.4600067138672,468385
2025-09-26 14:10:00+00:00,255.4600067138672,255.55999755859375,254.83009338378906,254.9550018310547,394386
2025-09-26 14:15:00+00:00,254.9600067138672,255.22999572753906,254.72000122070312,254.9550018310547,316878
2025-09-26 14:20:00+00:00,254.9550018310547,254.9550018310547,254.57000732421875,254.62049865722656,354346
2025-09-26 14:25:00+00:00,254.63499450683594,255.03900146484375,254.34010314941406,255.02000427246094,367231
2025-09-26 14:30:00+00:00,255.02000427246094,255.02000427246094,254.64999389648438,254.86000061035156,259003
2025-09-26 14:35:00+00:00,254.85000610351562,255.02499389648438,254.57119750976562,255.0,776918
2025-09-26 14:40:00+00:00,255.0,255.67999267578125,254.89999389648438,255.50999450683594,332080
2025-09-26 14:45:00+00:00,255.52000427246094,255.63009643554688,254.9700927734375,254.9949951171875,267319
2025-09-26 14:50:00+00:00,254.9853057861328,255.27000427246094,254.82000732421875,255.07000732421875,282006
2025-09-26 14:55:00+00:00,255.05999755859375,255.2913055419922,254.97000122070312,255.02499389648438,212251
2025-09-26 15:00:00+00:00,255.02000427246094,255.41000366210938,254.9199981689453,255.25999450683594,254413
2025-09-26 15:05:00+00:00,255.27000427246094,255.50999450683594,254.9600067138672,255.2799072265625,343807
2025-09-26 15:10:00+00:00,255.27499389648438,255.4698028564453,255.08999633789062,255.18499755859375,200560
2025-09-26 15:15:00+00:00,255.17999267578125,255.86000061035156,255.0709991455078,255.77999877929688,282224
2025-09-26 15:20:00+00:00,255.7899932861328,255.9199981689453,255.5070037841797,255.55999755859375,226782
2025-09-26 15:25:00+00:00,255.55999755859375,255.99000549316406,255.5500030517578,255.9700927734375,277478
2025-09-26 15:30:00+00:00,255.97000122070312,256.0400085449219,255.6793975830078,255.75,206460
2025-09-26 15:35:00+00:00,255.74000549316406,255.86000061035156,255.2100067138672,255.27000427246094,224336
2025-09-26 15:40:00+00:00,255.26499938964844,255.30999755859375,254.86000061035156,254.9320068359375,226027
2025-09-26 15:45:00+00:00,254.92999267578125,255.5,254.8699951171875,255.49000549316406,280576
2025-09-26 15:50:00+00:00,255.5,255.52999877929688,255.1331024169922,255.22999572753906,160148
2025-09-26 15:55:00+00:00,255.22999572753906,255.39999389648438,255.0500030517578,255.05999755859375,160316
2025-09-26 16:00:00+00:00,255.07000732421875,255.1699981689453,254.92999267578125,255.05999755859375,155498
2025-09-26 16:05:00+00:00,255.07000732421875,255.23989868164062,254.9199981689453,255.16000366210938,163704
2025-09-26 16:10:00+00:00,255.1699981689453,255.3300018310547,255.11000061035156,255.14259338378906,149986
2025-09-26 16:15:00+00:00,255.16000366210938,255.27859497070312,254.9761962890625,255.26870727539062,141045
2025-09-26 16:20:00+00:00,255.27000427246094,255.6300048828125,255.2093963623047,255.61000061035156,234163
2025-09-26 16:25:00+00:00,255.6199951171875,255.7100067138672,255.42999267578125,255.6649932861328,174515
2025-09-26 16:30:00+00:00,255.66000366210938,255.86000061035156,255.47999572753906,255.69000244140625,168403
2025-09-26 16:35:00+00:00,255.6999969482422,255.9362030029297,255.6300048828125,255.7899932861328,122678
2025-09-26 16:40:00+00:00,255.8000030517578,255.84500122070312,255.64999389648438,255.74000549316406,93608
2025-09-26 16:45:00+00:00,255.72000122070312,255.82449340820312,255.64999389648438,255.8000030517578,107724
2025-09-26 16:50:00+00:00,255.7899932861328,256.04998779296875,255.72900390625,256.0249938964844,189699
2025-09-26 16:55:00+00:00,256.0199890136719,256.3999938964844,255.99000549316406,256.3399963378906,246284
2025-09-26 17:00:00+00:00,256.3299865722656,256.42999267578125,256.20001220703125,256.239990234375,169217
2025-09-26 17:05:00+00:00,256.239990234375,256.5299987792969,256.2099914550781,256.5,163362
2025-09-26 17:10:00+00:00,256.4949951171875,256.9750061035156,256.489990234375,256.8949890136719,317963
2025-09-26 17:15:00+00:00,256.8949890136719,256.9599914550781,256.4949951171875,256.6499938964844,211798
2025-09-26 17:20:00+00:00,256.6600036621094,256.6600036621094,256.3800048828125,256.4247131347656,163652
2025-09-26 17:25:00+00:00,256.42999267578125,256.5987854003906,256.4200134277344,256.5199890136719,131654
2025-09-26 17:30:00+00:00,256.5199890136719,256.5450134277344,256.32000732421875,256.3550109863281,146887
2025-09-26 17:35:00+00:00,256.35980224609375,257.3599853515625,256.2699890136719,256.6300048828125,420885
2025-09-26 17:40:00+00:00,256.6300048828125,257.1036071777344,256.45001220703125,256.75,416774
2025-09-26 17:45:00+00:00,256.7497863769531,256.80999755859375,256.42999267578125,256.4700012207031,214654
2025-09-26 17:50:00+00:00,256.4599914550781,256.4599914550781,255.88999938964844,255.89010620117188,211487
2025-09-26 17:55:00+00:00,255.9149932861328,256.239990234375,255.86000061035156,256.1000061035156,192969
2025-09-26 18:00:00+00:00,256.0899963378906,256.3999938964844,256.0400085449219,256.3800048828125,161768
2025-09-26 18:05:00+00:00,256.3800048828125,256.44000244140625,256.1600036621094,256.260009765625,149651
2025-09-26 18:10:00+00:00,256.260009765625,256.4200134277344,256.2250061035156,256.385009765625,145075
2025-09-26 18:15:00+00:00,256.3900146484375,256.7099914550781,256.3900146484375,256.6700134277344,234265
2025-09-26 18:20:00+00:00,256.6600036621094,256.7699890136719,256.510009765625,256.760009765625,145100
2025-09-26 18:25:00+00:00,256.7699890136719,256.7799987792969,256.53009033203125,256.55499267578125,213998
2025-09-26 18:30:00+00:00,256.56500244140625,256.6199951171875,256.3550109863281,256.4419860839844,149134
2025-09-26 18:35:00+00:00,256.44000244140625,256.7298889160156,256.4100036621094,256.6400146484375,148439
2025-09-26 18:40:00+00:00,256.6401062011719,256.6700134277344,256.32000732421875,256.32000732421875,166217
2025-09-26 18:45:00+00:00,256.3299865722656,256.3399963378906,255.9654998779297,256.2200012207031,183256
2025-09-26 18:50:00+00:00,256.2300109863281,256.2300109863281,256.04998779296875,256.19000244140625,123603
2025-09-26 18:55:00+00:00,256.19000244140625,256.3301086425781,256.1499938964844,256.20001220703125,146337
2025-09-26 19:00:00+00:00,256.20001220703125,256.2200012207031,256.0199890136719,256.04998779296875,157513
2025-09-26 19:05:00+00:00,256.04998779296875,256.17498779296875,255.7100067138672,255.75929260253906,224297
2025-09-26 19:10:00+00:00,255.75,255.79989624023438,255.5200958251953,255.52999877929688,203497
2025-09-26 19:15:00+00:00,255.52999877929688,255.69000244140625,255.49000549316406,255.64999389648438,222438
2025-09-26 19:20:00+00:00,255.63999938964844,255.6999969482422,255.56500244140625,255.58999633789062,170492
2025-09-26 19:25:00+00:00,255.59100341796875,255.8300018310547,255.55999755859375,255.64500427246094,194092
2025-09-26 19:30:00+00:00,255.63999938964844,255.64979553222656,255.1999969482422,255.2100067138672,315257
2025-09-26 19:35:00+00:00,255.22000122070312,255.27000427246094,254.97999572753906,255.1199951171875,313289
2025-09-26 19:40:00+00:00,255.1199951171875,255.24000549316406,254.9600067138672,255.1649932861328,299190
2025-09-26 19:45:00+00:00,255.1699981689453,255.35000610351562,255.11000061035156,255.2899932861328,234862
2025-09-26 19:50:00+00:00,255.27999877929688,255.32000732421875,254.89999389648438,255.24000549316406,551900
2025-09-26 19:55:00+00:00,255.25,255.5299072265625,254.92999267578125,255.4600067138672,1307017
2025-09-29 13:30:00+00:00,254.63999938964844,254.7899932861328,253.5,253.639892578125,1908625
2025-09-29 13:35:00+00:00,253.60000610351562,253.67999267578125,253.00999450683594,253.3300018310547,732225
2025-09-29 13:40:00+00:00,253.322998046875,254.07000732421875,253.25999450683594,253.96499633789062,556923
2025-09-29 13:45:00+00:00,253.97000122070312,254.1999969482422,253.8699951171875,254.05999755859375,473921
2025-09-29 13:50:00+00:00,254.05999755859375,254.33999633789062,253.72000122070312,253.7899932861328,364894
2025-09-29 13:55:00+00:00,253.77999877929688,254.22000122070312,253.67999267578125,253.7050018310547,368847
2025-09-29 14:00:00+00:00,253.7050018310547,253.8804931640625,253.27090454101562,253.50999450683594,445126
2025-09-29 14:05:00+00:00,253.52000427246094,254.22999572753906,253.49000549316406,254.1699981689453,352794
2025-09-29 14:10:00+00:00,254.1750030517578,254.4499969482422,253.82000732421875,254.42210388183594,330204
2025-09-29 14:15:00+00:00,254.42979431152344,254.5,253.9149932861328,253.9600067138672,290103
2025-09-29 14:20:00+00:00,253.97000122070312,254.2899932861328,253.82870483398438,254.2100067138672,278995
2025-09-29 14:25:00+00:00,254.1999969482422,254.27000427246094,254.07000732421875,254.2198944091797,203405
2025-09-29 14:30:00+00:00,254.2050018310547,254.24000549316406,254.00369262695312,254.08999633789062,186433
2025-09-29 14:35:00+00:00,254.10000610351562,254.17999267578125,253.82000732421875,253.9290008544922,344624
2025-09-29 14:40:00+00:00,253.92979431152344,254.15499877929688,253.6999969482422,254.1199951171875,269450
2025-09-29 14:45:00+00:00,254.1300048828125,254.23980712890625,253.9499969482422,253.97500610351562,277792
2025-09-29 14:50:00+00:00,253.97999572753906,254.0399932861328,253.8699951171875,253.9600067138672,248850
2025-09-29 14:55:00+00:00,253.97999572753906,254.03700256347656,253.76409912109375,253.92999267578125,229883
2025-09-29 15:00:00+00:00,253.9499969482422,254.15499877929688,253.8800048828125,254.00999450683594,251278
2025-09-29 15:05:00+00:00,254.02499389648438,254.1699981689453,254.01119995117188,254.1199951171875,188954
2025-09-29 15:10:00+00:00,254.1300048828125,254.16000366210938,253.84249877929688,253.84249877929688,177277
2025-09-29 15:15:00+00:00,253.85000610351562,253.92999267578125,253.5800018310547,253.7100067138672,195849
2025-09-29 15:20:00+00:00,253.69500732421875,253.74000549316406,253.4250030517578,253.4600067138672,199294
2025-09-29 15:25:00+00:00,253.45350646972656,253.55999755859375,253.30999755859375,253.47000122070312,265180
2025-09-29 15:30:00+00:00,253.4665069580078,253.61000061035156,253.38999938964844,253.52999877929688,229317
2025-09-29 15:35:00+00:00,253.5399932861328,253.6486053466797,253.1199951171875,253.35000610351562,268478
2025-09-29 15:40:00+00:00,253.36000061035156,253.57000732421875,253.25,253.49000549316406,188009
2025-09-29 15:45:00+00:00,253.47999572753906,253.6300048828125,253.32000732421875,253.39999389648438,192132
2025-09-29 15:50:00+00:00,253.39999389648438,253.52999877929688,253.24000549316406,253.47999572753906,183214
2025-09-29 15:55:00+00:00,253.52000427246094,253.5821075439453,253.3300018310547,253.53500366210938,196478
2025-09-29 16:00:00+00:00,253.52999877929688,253.77499389648438,253.52999877929688,253.69000244140625,202360
2025-09-29 16:05:00+00:00,253.67999267578125,253.8300018310547,253.57009887695312,253.78720092773438,175220
2025-09-29 16:10:00+00:00,253.7700958251953,254.07000732421875,253.7700958251953,254.0050048828125,221886
2025-09-29 16:15:00+00:00,254.00509643554688,254.05999755859375,253.75,253.83999633789062,164948
2025-09-29 16:20:00+00:00,253.85000610351562,253.90499877929688,253.75,253.85000610351562,124634
2025-09-29 16:25:00+00:00,253.85000610351562,253.8800048828125,253.63999938964844,253.66000366210938,128566
2025-09-29 16:30:00+00:00,253.6699981689453,253.77000427246094,253.6302947998047,253.7100067138672,148492
2025-09-29 16:35:00+00:00,253.69000244140625,253.7050018310547,253.52999877929688,253.63999938964844,139098
2025-09-29 16:40:00+00:00,253.63999938964844,253.7799072265625,253.52000427246094,253.53939819335938,154796
2025-09-29 16:45:00+00:00,253.52999877929688,253.5800018310547,253.3800048828125,253.44979858398438,162781
2025-09-29 16:50:00+00:00,253.43870544433594,253.466796875,253.27000427246094,253.27999877929688,131995
2025-09-29 16:55:00+00:00,253.27499389648438,253.40989685058594,253.25,253.33999633789062,198723
2025-09-29 17:00:00+00:00,253.35000610351562,253.46499633789062,253.24319458007812,253.30999755859375,168512
2025-09-29 17:05:00+00:00,253.3000030517578,253.3800048828125,253.2550048828125,253.32000732421875,120692
2025-09-29 17:10:00+00:00,253.32000732421875,253.38999938964844,253.2700958251953,253.31509399414062,126158
2025-09-29 17:15:00+00:00,253.30999755859375,253.4550018310547,253.27000427246094,253.32000732421875,132443
2025-09-29 17:20:00+00:00,253.30999755859375,253.41000366210938,253.2100067138672,253.375,145984
2025-09-29 17:25:00+00:00,253.375,253.4600067138672,253.32000732421875,253.39999389648438,115180
2025-09-29 17:30:00+00:00,253.38999938964844,253.47000122070312,253.1699981689453,253.42999267578125,165674
2025-09-29 17:35:00+00:00,253.42999267578125,253.5,253.30499267578125,253.47129821777344,165192
2025-09-29 17:40:00+00:00,253.46310424804688,253.47999572753906,253.17999267578125,253.2100067138672,164951
2025-09-29 17:45:00+00:00,253.1999969482422,253.2949981689453,253.1300048828125,253.24139404296875,149522
2025-09-29 17:50:00+00:00,253.24000549316406,253.4600067138672,253.2100067138672,253.3300018310547,165982
2025-09-29 17:55:00+00:00,253.32000732421875,253.418701171875,253.25,253.36000061035156,103437
2025-09-29 18:00:00+00:00,253.35499572753906,253.69000244140625,253.34120178222656,253.67030334472656,132740
2025-09-29 18:05:00+00:00,253.6699981689453,254.04710388183594,253.6519012451172,253.94000244140625,346442
2025-09-29 18:10:00+00:00,253.92999267578125,254.0406036376953,253.82000732421875,254.02999877929688,223714
2025-09-29 18:15:00+00:00,254.0399932861328,254.30990600585938,254.02999877929688,254.27000427246094,215562
2025-09-29 18:20:00+00:00,254.27000427246094,254.51499938964844,254.16000366210938,254.41000366210938,237819
2025-09-29 18:25:00+00:00,254.40530395507812,254.61500549316406,254.38999938964844,254.57000732421875,226017
2025-09-29 18:30:00+00:00,254.57000732421875,254.60000610351562,254.35000610351562,254.48500061035156,208117
2025-09-29 18:35:00+00:00,254.48500061035156,254.49000549316406,254.0500030517578,254.0500030517578,138791
2025-09-29 18:40:00+00:00,254.05999755859375,254.06500244140625,253.89500427246094,254.06500244140625,176358
2025-09-29 18:45:00+00:00,254.05999755859375,254.11129760742188,253.9199981689453,253.97999572753906,165077
2025-09-29 18:50:00+00:00,253.97000122070312,254.1199951171875,253.9001007080078,254.02999877929688,128962
2025-09-29 18:55:00+00:00,254.02999877929688,254.07000732421875,253.94000244140625,254.05999755859375,145164
2025-09-29 19:00:00+00:00,254.05499267578125,254.05499267578125,253.7550048828125,253.86000061035156,163482
2025-09-29 19:05:00+00:00,253.85499572753906,253.9499969482422,253.70620727539062,253.77999877929688,196022
2025-09-29 19:10:00+00:00,253.7899932861328,253.8300018310547,253.6999969482422,253.77499389648438,150982
2025-09-29 19:15:00+00:00,253.772705078125,253.8699951171875,253.61000061035156,253.83999633789062,215551
2025-09-29 19:20:00+00:00,253.85000610351562,254.02000427246094,253.8101043701172,253.9499969482422,191586
2025-09-29 19:25:00+00:00,253.94000244140625,254.1300048828125,253.94000244140625,253.99000549316406,177706
2025-09-29 19:30:00+00:00,253.99000549316406,254.1999969482422,253.94000244140625,254.19000244140625,178594
2025-09-29 19:35:00+00:00,254.19500732421875,254.41000366210938,254.19000244140625,254.30999755859375,278940
2025-09-29 19:40:00+00:00,254.31500244140625,254.4499969482422,254.16000366210938,254.22999572753906,303032
2025-09-29 19:45:00+00:00,254.2050018310547,254.39999389648438,254.1699981689453,254.27000427246094,241062
2025-09-29 19:50:00+00:00,254.25999450683594,254.8300018310547,254.25,254.39999389648438,511555
2025-09-29 19:55:00+00:00,254.39999389648438,254.49000549316406,254.18499755859375,254.35000610351562,999888
2025-09-30 13:30:00+00:00,254.8249969482422,255.58999633789062,254.52000427246094,255.2498016357422,1335300
2025-09-30 13:35:00+00:00,255.2449951171875,255.27999877929688,254.1999969482422,254.2899932861328,653439
2025-09-30 13:40:00+00:00,254.29010009765625,254.77000427246094,253.9600067138672,254.30999755859375,332360
2025-09-30 13:45:00+00:00,254.3300018310547,255.22039794921875,254.1999969482422,255.19000244140625,358263
2025-09-30 13:50:00+00:00,255.18499755859375,255.38999938964844,254.60000610351562,254.8300018310547,350741
2025-09-30 13:55:00+00:00,254.82000732421875,255.63999938964844,254.75,255.52999877929688,353613
2025-09-30 14:00:00+00:00,255.47999572753906,255.91900634765625,255.38999938964844,255.5399932861328,433190
2025-09-30 14:05:00+00:00,255.5500030517578,255.81900024414062,255.0500030517578,255.1199951171875,305963
2025-09-30 14:10:00+00:00,255.13999938964844,255.19000244140625,254.6199951171875,254.72999572753906,329800
2025-09-30 14:15:00+00:00,254.7550048828125,254.97000122070312,254.5800018310547,254.8852996826172,223359
2025-09-30 14:20:00+00:00,254.89999389648438,255.1699981689453,254.8699951171875,255.0167999267578,211236
2025-09-30 14:25:00+00:00,255.0,255.02000427246094,254.72000122070312,254.88619995117188,206076
2025-09-30 14:30:00+00:00,254.91000366210938,255.1300048828125,254.77999877929688,255.07000732421875,186067
2025-09-30 14:35:00+00:00,255.0800018310547,255.14990234375,254.8000030517578,254.8737030029297,160297
2025-09-30 14:40:00+00:00,254.86000061035156,255.38699340820312,254.77000427246094,255.36000061035156,262345
2025-09-30 14:45:00+00:00,255.34500122070312,255.52000427246094,255.13999938964844,255.35499572753906,206802
2025-09-30 14:50:00+00:00,255.35679626464844,255.4499969482422,255.0,255.08999633789062,156780
2025-09-30 14:55:00+00:00,255.07000732421875,255.5050048828125,255.0500030517578,255.5,187186
2025-09-30 15:00:00+00:00,255.5,255.6750030517578,255.22999572753906,255.3300018310547,160406
2025-09-30 15:05:00+00:00,255.30999755859375,255.42999267578125,255.08999633789062,255.11000061035156,138901
2025-09-30 15:10:00+00:00,255.11000061035156,255.11000061035156,254.4949951171875,254.4949951171875,288287
2025-09-30 15:15:00+00:00,254.47999572753906,254.67999267578125,254.4600067138672,254.50999450683594,189185
2025-09-30 15:20:00+00:00,254.49000549316406,254.57699584960938,254.1750030517578,254.2183074951172,210679
2025-09-30 15:25:00+00:00,254.22999572753906,254.3300018310547,253.82009887695312,254.22000122070312,318229
2025-09-30 15:30:00+00:00,254.2100067138672,254.80999755859375,254.16009521484375,254.7899932861328,230688
2025-09-30 15:35:00+00:00,254.76980590820312,254.8000030517578,254.52960205078125,254.63999938964844,153076
2025-09-30 15:40:00+00:00,254.64999389648438,254.85000610351562,254.4600067138672,254.54319763183594,148559
2025-09-30 15:45:00+00:00,254.55499267578125,254.6300048828125,254.36000061035156,254.51499938964844,116469
2025-09-30 15:50:00+00:00,254.52000427246094,254.7615966796875,254.43370056152344,254.7100067138672,101825
2025-09-30 15:55:00+00:00,254.6999969482422,254.875,254.61000061035156,254.7100067138672,120300
2025-09-30 16:00:00+00:00,254.69000244140625,254.77999877929688,254.50999450683594,254.60870361328125,84511
2025-09-30 16:05:00+00:00,254.60000610351562,254.69500732421875,254.49000549316406,254.59500122070312,82111
2025-09-30 16:10:00+00:00,254.58999633789062,254.61000061035156,254.3800048828125,254.47999572753906,101351
2025-09-30 16:15:00+00:00,254.49000549316406,254.64999389648438,254.48370361328125,254.55499267578125,155917
2025-09-30 16:20:00+00:00,254.57000732421875,254.97000122070312,254.57000732421875,254.66000366210938,142405
2025-09-30 16:25:00+00:00,254.65499877929688,254.6999969482422,254.48199462890625,254.53509521484375,94268
2025-09-30 16:30:00+00:00,254.55059814453125,254.6699981689453,254.5500030517578,254.61000061035156,77082
